-0.7011  	0.03531  	0.47698  	-1.6196  	-0.4576  	-2.1860  	0.52063  	-0.8014  	-0.5245  	-0.0847  	0.71851  	-0.7732  	0.04157  	0.01287  	-0.1106  	0.43650  	-0.2996  	-0.1286  	-0.3166  	0.37075  	-0.2506  	-0.5492  	-0.1407  	0.20167  	-0.2390  	-0.0717  	0.07581  	-0.0574  	0.51214  	0.16275  	-0.1779  	-0.0587  	0.07143  	-0.0092  	0.12043  	0.29163  	0.08016  	-0.1242  	-0.3328  	0.08543  	-0.0224  	-0.0797  	-0.2011  	-0.0708  	0.08855  	-0.0173  	0.01598  	-0.1256  	-0.0036  	-0.0690  	-0.0246  	-0.0383  	-0.0060  	-0.0446  	-0.0329  	-0.0279  	0.03760  	0.00965  	-0.0082  	-0.0581  	-0.0388  	0.03815  	0.02681  	-0.0120  	-0.0165  	0.12807  	-0.0040  	0.03454  	-0.0339  	0.26762  	
-0.7752  	-0.0063  	0.41249  	-1.6453  	-0.4673  	-2.2079  	0.53200  	-0.8365  	-0.5374  	-0.0578  	0.71896  	-0.7753  	0.01681  	-0.0683  	-0.1408  	0.42935  	-0.2932  	-0.1221  	-0.3080  	0.38014  	-0.2847  	-0.5526  	-0.1328  	0.18719  	-0.2270  	-0.0601  	0.05721  	-0.0308  	0.52928  	0.16347  	-0.1719  	-0.0593  	0.04467  	-0.0013  	0.09671  	0.30877  	0.05816  	-0.1281  	-0.3192  	0.07689  	-0.0118  	-0.0884  	-0.2012  	-0.0647  	0.09181  	-0.0180  	0.01488  	-0.1235  	-0.0008  	-0.0718  	-0.0265  	-0.0359  	-0.0018  	-0.0431  	-0.0293  	-0.0297  	0.03738  	0.01323  	-0.0078  	-0.0596  	-0.0370  	0.03360  	0.02580  	-0.0131  	-0.0115  	0.12346  	0.00062  	0.03370  	-0.0362  	0.25032  	
-0.7963  	-0.0031  	0.40593  	-1.6441  	-0.4550  	-2.2072  	0.52878  	-0.8286  	-0.5379  	-0.0588  	0.70141  	-0.7698  	0.01695  	-0.0701  	-0.1350  	0.42793  	-0.2969  	-0.1163  	-0.3055  	0.38176  	-0.2949  	-0.5490  	-0.1249  	0.18326  	-0.2333  	-0.0594  	0.05172  	-0.0237  	0.53879  	0.16479  	-0.1695  	-0.0666  	0.04676  	1.96509  	0.09103  	0.30672  	0.05133  	-0.1353  	-0.3135  	0.08179  	-0.0132  	-0.0940  	-0.2012  	-0.0608  	0.09257  	-0.0179  	0.01430  	-0.1253  	-0.0011  	-0.0738  	-0.0256  	-0.0368  	-0.0028  	-0.0440  	-0.0291  	-0.0304  	0.03638  	0.01363  	-0.0070  	-0.0583  	-0.0377  	0.03355  	0.02706  	-0.0127  	-0.0089  	0.12122  	0.00473  	0.03290  	-0.0383  	0.23703  	
-0.8180  	-0.0013  	0.40426  	-1.6356  	-0.4238  	-2.2230  	0.52824  	-0.8396  	-0.5440  	-0.0455  	0.68841  	-0.7582  	0.02597  	-0.0440  	-0.1442  	0.40845  	-0.3139  	-0.1179  	-0.3104  	0.38771  	-0.3177  	-0.5369  	-0.1426  	0.17914  	-0.2332  	-0.0670  	0.04735  	0.00181  	0.55415  	0.17254  	-0.1615  	-0.0701  	0.04718  	0.00284  	0.09260  	0.31701  	0.02722  	-0.1492  	-0.3025  	0.08616  	-0.0189  	-0.0904  	-0.2011  	-0.0605  	0.09235  	-0.0198  	0.01312  	-0.1227  	-0.0013  	-0.0711  	-0.0233  	-0.0378  	-0.0038  	-0.0451  	-0.0282  	-0.0303  	0.03497  	0.01476  	-0.0070  	-0.0590  	-0.0396  	0.03469  	0.02782  	-0.0129  	-0.0086  	0.12136  	0.00824  	0.03213  	-0.0402  	0.22776  	
-0.8536  	-0.0050  	0.37002  	-1.6661  	-0.4269  	-2.2390  	0.53012  	-0.8470  	-0.5408  	-0.0401  	0.69546  	-0.7615  	0.01607  	-0.0743  	-0.1853  	0.40569  	-0.3096  	-0.1141  	-0.2995  	0.39232  	-0.3226  	-0.5513  	-0.1496  	0.15852  	-0.2321  	-0.0658  	0.04290  	0.02537  	0.55983  	0.17413  	-0.1561  	-0.0745  	0.04377  	0.00237  	0.08183  	0.32343  	0.01337  	-0.1610  	-0.2915  	0.07957  	-0.0186  	-0.0916  	-0.2052  	-0.0627  	0.09484  	-0.0212  	0.01371  	-0.1182  	-0.0015  	-0.0695  	-0.0198  	-0.0389  	-0.0028  	-0.0475  	-0.0281  	-0.0279  	0.03552  	0.01553  	-0.0088  	-0.0615  	-0.0393  	0.03110  	0.02702  	-0.0122  	-0.0106  	0.12387  	0.01117  	0.03139  	-0.0417  	0.22251  	
-0.8340  	-0.0070  	0.36566  	-1.6506  	-0.4007  	-2.2194  	0.52724  	-0.8349  	-0.5406  	-0.0609  	0.70724  	-0.7543  	0.01855  	-0.0558  	-0.1774  	0.40887  	-0.3079  	-0.1148  	-0.2962  	0.39461  	-0.3109  	-0.5594  	-0.1580  	0.17369  	-0.2354  	-0.0694  	0.05574  	0.01556  	0.55761  	0.17752  	-0.1556  	-0.0774  	0.04500  	-0.0008  	0.09419  	0.32123  	0.02236  	-0.1628  	-0.2963  	0.07710  	-0.0228  	-0.0926  	-0.2065  	-0.0637  	0.09329  	-0.0232  	0.01753  	-0.1182  	-0.0026  	-0.0704  	-0.0177  	-0.0395  	-0.0010  	-0.0486  	-0.0295  	-0.0286  	0.03784  	0.01633  	-0.0128  	-0.0633  	-0.0395  	0.03045  	0.02679  	-0.0114  	-0.0149  	0.12876  	0.01351  	0.03069  	-0.0431  	0.22127  	
-0.7626  	0.02923  	0.41130  	-1.5613  	-0.3570  	-2.1715  	0.52772  	-0.8042  	-0.5265  	-0.0894  	0.67198  	-0.7101  	0.05210  	0.04446  	-0.0506  	0.40229  	-0.3106  	-0.1303  	-0.3033  	0.38875  	-0.2742  	-0.5534  	-0.1784  	0.19004  	-0.2488  	-0.0776  	0.05983  	0.00680  	0.55045  	0.17772  	-0.1504  	-0.0744  	0.07840  	0.00591  	0.13079  	0.28952  	0.03054  	-0.1673  	-0.3052  	0.08457  	-0.0330  	-0.0884  	-0.1998  	-0.0694  	0.09676  	-0.0213  	0.01519  	-0.1267  	-0.0001  	-0.0663  	-0.0150  	-0.0389  	-0.0047  	-0.0483  	-0.0310  	-0.0242  	0.03866  	0.01291  	-0.0130  	-0.0586  	-0.0403  	0.03607  	0.02670  	-0.0113  	-0.0215  	0.13602  	0.01526  	0.03001  	-0.0442  	0.22405  	
-0.5143  	0.12632  	0.56392  	-1.4304  	-0.3337  	-2.0329  	0.52074  	-0.6968  	-0.4854  	-0.1594  	0.66462  	-0.6956  	0.06993  	0.19060  	0.11440  	0.44050  	-0.3133  	-0.2011  	-0.3078  	0.39012  	-0.1099  	-0.5501  	-0.1610  	0.24714  	-0.2568  	-0.0963  	0.12929  	-0.1454  	0.43029  	0.16539  	-0.1613  	-0.0578  	0.10196  	0.00348  	0.21940  	0.20292  	0.14210  	-0.1281  	-0.3549  	0.06194  	-0.0622  	-0.0945  	-0.2216  	-0.0711  	0.08777  	-0.0163  	0.01578  	-0.1177  	-0.0062  	-0.0642  	-0.0182  	-0.0386  	-0.0096  	-0.0491  	-0.0333  	-0.0199  	0.03330  	0.00731  	-0.0177  	-0.0614  	-0.0357  	0.03207  	0.02507  	-0.0121  	-0.0325  	0.15309  	0.01630  	0.03004  	-0.0462  	0.21968  	
-0.3128  	0.20858  	0.70439  	-1.3691  	-0.3918  	-1.9267  	0.53902  	-0.6149  	-0.4442  	-0.1943  	0.71666  	-0.7402  	0.10044  	0.29965  	0.16321  	0.50996  	-0.3065  	-0.2283  	-0.2996  	0.30026  	0.06567  	-0.5261  	-0.1217  	0.28794  	-0.2710  	-0.1173  	0.24298  	-0.3168  	0.28028  	0.15391  	-0.1833  	-0.0161  	0.09649  	-0.0131  	0.30953  	0.16814  	0.24989  	-0.0857  	-0.4016  	0.03446  	-0.1046  	-0.0929  	-0.2175  	-0.0764  	0.08303  	-0.0159  	0.01273  	-0.1109  	-0.0047  	-0.0610  	-0.0209  	-0.0378  	-0.0027  	-0.0440  	-0.0347  	-0.0063  	0.02613  	0.01025  	-0.0150  	-0.0611  	-0.0347  	0.04214  	0.01827  	-0.0176  	-0.0459  	0.17037  	0.01697  	0.02935  	-0.0470  	0.23803  	
-0.2668  	0.21584  	0.75947  	-1.4000  	-0.4100  	-1.9011  	0.57638  	-0.6071  	-0.4133  	-0.1669  	0.77651  	-0.7266  	0.09763  	0.30159  	0.06222  	0.59048  	-0.3214  	-0.2174  	-0.2951  	0.32346  	0.05462  	-0.5482  	-0.1407  	0.32317  	-0.2341  	-0.1238  	0.24449  	-0.3407  	0.24684  	0.15183  	-0.1752  	-0.0101  	0.12538  	-0.0118  	0.32166  	0.18357  	0.24796  	-0.0864  	-0.4023  	0.02582  	-0.0966  	-0.0886  	-0.1962  	-0.0782  	0.08576  	-0.0185  	0.00506  	-0.1007  	0.00080  	-0.0600  	-0.0224  	-0.0394  	-0.0008  	-0.0399  	-0.0336  	-0.0078  	0.02995  	0.00996  	-0.0201  	-0.0639  	-0.0333  	0.03628  	0.02840  	-0.0170  	-0.0609  	0.18481  	0.01637  	0.02837  	-0.0472  	0.25393  	
